ts,event,ticker,side,rating,price,atr,align,reason,option_symbol,expiration,dte,strike,opt_type,bid,ask,mid,spread_pct,delta,theta,mid_iv,open_interest,volume,breakeven_move,gates,score,rejected,sig_ticker,sig_side,sig_rating,sig_align
2026-07-15T09:35:07,signal,SPY,BUY,7,755.19,0.6468,RIDE_both,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15T09:35:07,signal,QQQ,BUY,7,723.76,0.9956,RIDE_both,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00712000,2026-07-15,0,712.0,call,8.61,9.24,8.925,0.0706,0.788,-1.0994,0.2463,1146,0,-2.835,spread=F;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00713000,2026-07-15,0,713.0,call,7.73,8.35,8.04,0.0771,0.764,-1.2353,0.2503,993,0,-2.72,spread=F;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00714000,2026-07-15,0,714.0,call,6.99,7.75,7.37,0.1031,0.733,-1.3968,0.2499,1403,0,-2.39,spread=F;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00715000,2026-07-15,0,715.0,call,6.33,6.66,6.495,0.0508,0.701,-1.5902,0.2457,1616,0,-2.265,spread=F;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00716000,2026-07-15,0,716.0,call,5.75,5.82,5.785,0.0121,0.669,-1.6466,0.2387,1067,0,-1.975,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00717000,2026-07-15,0,717.0,call,5.05,5.11,5.08,0.0118,0.627,-1.6901,0.2371,1731,0,-1.68,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00718000,2026-07-15,0,718.0,call,4.39,4.44,4.415,0.0113,0.586,-1.7218,0.2327,2012,0,-1.345,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260715C00719000,2026-07-15,0,719.0,call,3.78,3.81,3.795,0.0079,0.541,-1.7372,0.2295,2026,0,-0.965,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260716C00710000,2026-07-16,1,710.0,call,11.45,12.11,11.78,0.056,0.759,-1.1276,0.2544,734,0,-1.98,spread=F;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260716C00715000,2026-07-16,1,715.0,call,7.8,7.87,7.835,0.0089,0.658,-1.1475,0.2358,1298,0,-0.925,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00706000,2026-07-17,2,706.0,call,15.65,16.35,16.0,0.0438,0.796,-0.8861,0.2539,2086,0,-1.76,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00707000,2026-07-17,2,707.0,call,14.99,15.47,15.23,0.0315,0.782,-0.9132,0.2576,2285,0,-1.53,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00708000,2026-07-17,2,708.0,call,14.0,14.68,14.34,0.0474,0.766,-0.939,0.247,3372,0,-1.42,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00709000,2026-07-17,2,709.0,call,13.4,13.9,13.65,0.0366,0.748,-0.9631,0.2305,3710,0,-1.11,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00710000,2026-07-17,2,710.0,call,12.61,13.01,12.81,0.0312,0.733,-0.9852,0.2479,17017,0,-0.95,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00711000,2026-07-17,2,711.0,call,11.69,12.22,11.955,0.0443,0.714,-1.005,0.2419,28896,0,-0.805,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00712000,2026-07-17,2,712.0,call,11.24,11.32,11.28,0.0071,0.694,-1.023,0.2447,1056,0,-0.48,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00713000,2026-07-17,2,713.0,call,10.5,10.57,10.535,0.0066,0.675,-1.0378,0.2422,1907,0,-0.225,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00714000,2026-07-17,2,714.0,call,9.78,9.85,9.815,0.0071,0.652,-1.051,0.241,1763,0,0.055,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00715000,2026-07-17,2,715.0,call,9.07,9.14,9.105,0.0077,0.632,-1.0593,0.2361,8240,0,0.345,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00716000,2026-07-17,2,716.0,call,8.39,8.45,8.42,0.0071,0.608,-1.066,0.237,2622,0,0.66,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00717000,2026-07-17,2,717.0,call,7.73,7.79,7.76,0.0077,0.586,-1.0681,0.2307,1959,0,1.0,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00718000,2026-07-17,2,718.0,call,7.1,7.16,7.13,0.0084,0.559,-1.0666,0.2301,2569,0,1.37,spread=P;open_interest=P;volume=F;iv=P;breakeven=F,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00719000,2026-07-17,2,719.0,call,6.49,6.55,6.52,0.0092,0.536,-1.0626,0.2259,1584,0,1.76,spread=P;open_interest=P;volume=F;iv=P;breakeven=F,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,candidate,,,,,,,,QQQ260717C00720000,2026-07-17,2,720.0,call,5.92,5.97,5.945,0.0084,0.507,-1.0523,0.2249,18781,0,2.185,spread=P;open_interest=P;volume=F;iv=P;breakeven=F,-1.0,volume,QQQ,BUY,7,RIDE_both
2026-07-15T09:35:10,no_trade,QQQ,,,,,,no contract passed gates (see decision log),,,,,,,,,,,,,,,,,,,,,,
2026-07-15T09:35:11,candidate,,,,,,,,SPY260715C00748000,2026-07-15,0,748.0,call,4.56,4.64,4.6,0.0174,0.761,-0.6899,0.1333,1302,0,-2.59,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260715C00749000,2026-07-15,0,749.0,call,3.76,4.09,3.925,0.0841,0.709,-0.8679,0.1331,2413,0,-2.265,spread=F;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,spread,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260715C00750000,2026-07-15,0,750.0,call,3.04,3.09,3.065,0.0163,0.648,-0.959,0.1262,10477,0,-2.125,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260715C00751000,2026-07-15,0,751.0,call,2.37,2.42,2.395,0.0209,0.578,-0.9819,0.1253,4688,0,-1.795,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260716C00746000,2026-07-16,1,746.0,call,6.8,7.14,6.97,0.0488,0.794,-0.5385,0.1495,77,0,-2.22,spread=P;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,open_interest,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260716C00747000,2026-07-16,1,747.0,call,5.87,6.3,6.085,0.0707,0.772,-0.5709,0.131,179,0,-2.105,spread=F;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,spread,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260716C00748000,2026-07-16,1,748.0,call,5.11,5.42,5.265,0.0589,0.719,-0.6041,0.1349,410,0,-1.925,spread=F;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,spread,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260716C00749000,2026-07-16,1,749.0,call,4.46,4.6,4.53,0.0309,0.671,-0.6358,0.1273,1060,0,-1.66,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260716C00750000,2026-07-16,1,750.0,call,3.8,3.87,3.835,0.0183,0.619,-0.6617,0.1241,3946,0,-1.355,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260716C00751000,2026-07-16,1,751.0,call,3.14,3.19,3.165,0.0158,0.562,-0.6798,0.121,2245,0,-1.025,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260716C00752000,2026-07-16,1,752.0,call,2.57,2.89,2.73,0.1172,0.502,-0.6839,0.1188,2842,0,-0.46,spread=F;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,spread,SPY,BUY,7,RIDE_both
2026-07-15T09:35:11,candidate,,,,,,,,SPY260717C00744000,2026-07-17,2,744.0,call,9.18,9.43,9.305,0.0269,0.786,-0.5814,0.1476,3769,0,-1.885,spread=P;open_interest=P;volume=F;iv=P;breakeven=P,-1.0,volume,SPY,BUY,7,RIDE_both
